carID,price
19291,11400
24625,10900
71040,16298
12868,19000
5529,19300
74389,8750
75807,32995
21364,4990
56305,11998
60567,5495
7507,14391
61437,11995
55828,5745
224,51990
9380,12700
20614,20795
27394,15510
69180,41995
37384,29099
66810,20890
5018,13995
58787,9200
2512,16440
38706,27500
18947,10495
38378,39991
21813,16000
72207,14991
21750,8449
13395,16295
70561,8995
40705,59998
50174,10498
52051,13458
12861,47950
44583,19499
10296,16995
47125,8500
17072,10680
25064,11880
56154,14499
46649,36182
51674,6995
65902,11495
60440,15690
45956,15490
46883,5990
60734,5495
7410,17970
51305,6498
13839,33122
5789,15158
26490,14000
31256,11000
73987,28300
31009,19194
26680,12498
72601,9490
30263,16499
38891,32026
61321,13900
40836,29490
62258,16598
2212,20990
61163,8498
27091,5399
38557,21980
11032,19995
5107,18940
72359,12995
65164,12800
9704,10949
12215,9975
14483,24852
75089,21811
71532,26990
19899,7750
50728,13890
61964,6860
7023,21995
64802,11995
50568,12698
54237,13465
64072,18985
75647,13370
29332,12795
72660,10100
69696,16491
47379,24699
2717,17499
43258,23216
2130,42500
8505,8750
29460,12997
32386,14495
30980,6995
71523,10980
2942,17999
54379,25995
18496,6199
13500,17990
26927,18760
20129,15250
66201,14995
44716,19000
75606,18798
13299,27298
29495,18000
3649,16582
33726,20990
36549,15699
10746,26350
47265,10995
6457,14699
23693,20495
2439,20485
67187,18950
60933,12998
34052,17495
36705,29592
40742,26690
28118,7250
62163,11243
13327,10998
69890,8500
40665,18898
73571,20246
18042,5500
73137,10195
44314,43199
54004,22995
17409,14699
48444,12000
4010,38990
1536,27001
61374,13000
56133,6995
72049,10990
75884,20500
54533,16495
10232,18490
50449,20445
12790,21890
3505,18495
61771,11598
60631,5660
28036,12000
48105,18998
17100,15999
55376,7995
73145,20490
37035,17975
22179,15500
53610,8300
62760,4995
55679,11490
8609,12498
66611,26500
36433,25995
40285,24998
64471,9599
9609,17000
60276,12995
26275,10000
41004,26980
69245,22490
62967,9200
75690,6495
63152,12698
31188,16500
42240,17100
18757,7651
4241,24500
74816,16336
54365,11000
41172,32980
5618,56900
2866,9995
52186,9995
70277,9842
33764,4990
64857,8826
7517,27852
50150,10990
37729,32749
61419,9890
5192,14730
48129,14495
52396,8250
62527,10400
73398,14798
4168,34000
33222,13498
37470,15998
20794,15750
20792,12899
68083,12995
5299,12495
28134,7998
18028,4250
33215,9500
3616,17995
31811,7999
489,29200
20538,7997
39942,27280
27796,19560
55052,14298
21584,19560
10537,20276
20128,18389
17831,9999
41046,16299
64349,5000
22428,12490
27359,16000
52314,7392
17733,7440
15201,14199
11433,16998
70241,18490
65331,14300
29954,13698
57912,6499
36424,19480
23826,15220
1515,15790
58348,7992
3401,20990
8146,7500
24431,6490
9862,19895
16212,19070
36509,6994
53571,9450
18959,11817
24329,11750
5560,18000
7345,24450
5176,13990
23177,3995
44010,21498
14801,17512
65429,9990
3842,14995
22205,16995
15642,14000
73074,15598
34373,10399
14126,14900
58285,9149
11580,69898
1256,10920
44057,17499
49538,33990
8667,33950
11690,29990
17883,9295
75652,23890
64512,15998
11160,20440
51285,10995
58554,17230
13849,19495
26745,12480
56986,17999
2241,28970
4655,11991
50092,5000
55244,4285
22398,10291
11859,22998
11658,51902
25135,10200
32306,31995
25434,14000
38022,25000
5225,13450
26253,11900
21795,7500
12478,21400
13457,10490
54844,7299
53995,15570
1640,21374
62435,16995
64422,12995
36738,29299
72345,6500
4093,59996
64131,10498
32451,6560
51833,7714
56529,13550
11513,29980
28602,13990
67936,15000
70812,9750
29847,10291
38653,13000
42775,20549
71680,11990
72870,17521
1570,17000
58397,5794
25871,11800
45153,28680
72072,12000
63968,7991
29340,9798
52196,12990
11165,10790
22046,10488
10809,24950
61708,14990
49165,9500
45881,27725
52184,13495
50537,12995
31751,7297
59467,11799
59410,11790
8077,23998
43435,26490
17617,8998
20677,15750
68754,27798
3383,16600
18878,11000
9783,11999
55131,9790
51398,6995
22728,14995
13579,19798
28092,15990
16800,10990
38835,17320
59197,7998
73026,30990
3472,22632
25439,15695
24438,27990
6380,16690
45466,28904
22827,11299
7717,22950
7530,9495
58457,7495
43834,17330
26682,16090
4843,13700
5350,24582
49838,6490
5245,36490
34948,20990
42748,23979
30484,11997
59746,10000
72637,19500
74253,13995
8397,42890
4893,5000
15619,13495
21658,7000
4905,18000
13795,26972
65275,14800
36378,28395
23391,7200
59691,9995
25292,11179
32089,7995
38141,22500
26766,9899
40022,15490
57213,6491
46048,20549
33095,12150
47975,7545
53004,12699
5164,27991
20013,16950
25,25495
20935,11600
65440,24690
22146,10497
23067,7899
70442,18300
42905,23495
72695,18998
14199,19798
43978,33995
14237,33750
54632,11995
67085,10998
60547,10990
42762,19298
75543,16999
55860,7000
46458,24780
11499,20490
41312,31248
4059,29300
33892,6799
11219,39995
24225,11450
5799,11646
26153,15335
61943,24995
56814,13230
41095,28599
38659,17400
58126,8990
25632,15800
11541,17500
20728,16730
55650,9989
39264,30999
9915,14502
7010,16300
40568,13995
54166,20489
11229,51000
41807,22151
54886,8399
18175,16800
64037,7000
25773,13000
39590,26699
25505,12995
2416,26400
43708,19012
52649,19695
10352,15000
51172,10995
58816,10290
43211,19900
19530,1550
14601,19498
22380,10490
19761,9930
6996,20990
39456,13700
67361,31990
24136,10998
31957,13700
64074,8150
399,34991
26280,9980
73204,17001
65723,27201
21271,16949
16539,17850
27967,18750
9580,20980
45023,48980
58758,13359
27877,19500
16488,11499
61363,17995
22533,10590
9040,11205
36139,15995
30419,12995
42394,32999
73849,19202
23838,9298
7677,8500
54185,8995
21272,15790
30082,7995
23613,14000
49402,8995
10398,12450
9652,18286
23592,12990
68939,11699
37445,18640
66127,12000
25514,13500
57219,12891
59071,13499
56327,18990
58226,4950
74047,19798
7672,44990
27643,12295
14578,20000
68301,20990
55849,11798
18946,6995
6934,27490
7542,24980
56834,5795
36094,23390
62511,12998
18157,11999
25498,8000
18991,14998
34886,12990
63852,6491
15811,8295
41558,18600
37771,21035
65625,7689
11069,14995
26854,11298
50305,14900
51716,5995
52954,12295
25508,11950
26977,5960
40462,25049
34807,17750
538,12500
42975,32499
35479,16991
35574,23990
66718,10999
64492,9698
13180,23771
15980,20980
57482,11154
68864,9998
53114,9288
70914,19700
54849,13480
10539,23450
20027,13489
29605,6995
43532,19232
39123,22995
74593,16985
38980,23000
39496,25077
27342,6500
11503,28488
58029,15995
37820,17000
61918,9298
36763,5995
16988,16690
59381,14499
71627,14999
75147,4495
16430,7000
67263,4450
26043,14000
67449,12995
74633,28490
31869,12996
30426,16998
35266,16982
72535,9899
2502,8500
49730,9000
46558,15190
30890,2995
35904,30299
75515,32201
50861,7495
35537,13999
24017,9250
71752,11995
52563,25995
32912,6090
213,28950
10301,16700
61742,12998
19745,10795
32027,8970
63692,4998
37343,17000
50196,10438
47853,22895
17381,13991
68574,9950
13047,29980
27010,15995
75599,6795
27975,16495
5948,14500
59349,9500
69466,36000
33623,14991
42955,9400
50608,12890
19591,9600
73475,31999
21902,6990
67101,8950
30436,15210
43449,10490
18544,9450
532,40990
60805,8690
65082,5990
22999,15999
51680,7499
16968,6191
62842,4995
12615,22995
34618,11995
24884,18999
8766,51890
53952,15450
47165,6295
8054,25406
49047,5490
32747,10995
48364,14980
57926,12998
17342,17999
75417,8675
51765,21998
59453,9990
56497,8998
70138,14000
18498,10289
26764,17491
4869,12290
31075,19431
3938,28450
28556,8099
11944,32940
67564,13460
65144,15998
6570,6500
71691,9698
29016,11000
66272,13000
52817,9795
21460,7950
69425,13200
57312,13998
54440,14795
51858,12495
23962,18799
61150,16990
8249,26972
13743,19999
43377,16999
67097,7995
73916,32998
6172,16298
13617,17410
64600,13698
51909,11661
55784,13498
50078,22295
71703,15800
20468,6995
25167,8849
34966,16500
60729,7561
65737,2295
7271,42750
6944,18962
50721,12495
63311,16998
37442,31990
66870,9690
1797,26000
7006,28884
37497,24980
52031,9495
48680,21990
14876,29950
54133,12290
62550,7599
6723,28127
51730,21665
67781,26790
634,34256
72521,9500
69226,18999
39951,31495
58110,8390
13446,16700
69051,14895
54156,7998
941,16700
53432,18495
52862,17995
31538,13056
69017,16995
14157,11940
43369,50995
19834,8995
23821,19500
33218,5191
66458,16995
3334,14699
35747,29649
28053,6980
11120,15490
36804,15000
22779,7468
13655,19725
54016,21999
5445,20000
117,11850
33172,16495
46484,26750
24851,19980
55911,6000
69269,14562
30670,11995
9989,16999
43097,56555
48892,9298
41973,16600
15541,15995
37268,18299
65379,10995
66584,18795
53841,16490
12528,39600
10575,19485
16990,25000
27164,12350
60810,14495
33357,14995
957,43990
25657,7700
54872,18621
8159,10540
1188,38950
13090,9100
71500,23950
6061,11399
61238,7490
34438,8500
11836,18700
62012,9960
61305,16999
3390,11300
2633,29990
3346,22995
881,12096
42596,45106
74898,13995
50747,14298
1292,10399
38490,20489
45333,29549
29992,11550
30411,9795
60890,11300
68850,19290
56325,10995
67816,13990
39770,9298
18770,5699
13504,18900
73375,11700
48426,8169
36762,24999
54793,6190
61405,13798
48608,13600
42153,30500
22911,1999
37892,31199
64254,9490
39340,25830
66315,17995
12064,21300
35130,27498
20199,17991
62668,10185
8570,20995
49846,7795
52517,8472
41001,60124
36900,34500
16235,13400
48071,7259
4426,13290
32315,6789
4849,22000
69921,10532
35142,31649
67806,10495
33685,5990
21389,19695
50128,22990
65701,5390
30896,15360
13070,33850
25347,17300
23953,9910
37707,22999
15060,16950
31141,12840
29602,10500
19166,10500
18395,11250
8589,13999
64224,5699
12867,13500
65157,8299
42631,7490
52997,9495
27953,10990
38271,17350
47354,15400
73513,15495
33785,15990
75595,10599
75953,22599
17339,8995
16788,9000
44996,30444
64114,12500
70670,19230
75957,25491
56376,15796
13979,28995
23659,14450
41110,4890
18066,13500
49384,5967
15019,8995
23039,9799
25787,19730
36596,13251
58967,11491
75319,8900
35349,28999
74408,1275
39487,17500
33137,7250
23397,18200
857,29300
27185,7471
65882,22400
18783,10795
62452,12500
6358,38975
53553,7500
16899,7480
30054,6729
66423,17195
52539,14995
75786,28725
13098,10900
18093,20000
40932,10933
22080,23179
57965,4591
60268,6416
52914,19990
56904,3490
20753,11000
41036,19990
64612,13958
35455,17999
42829,20549
62359,6995
39015,26949
13435,11650
28161,16500
41314,19032
74575,18769
71390,23990
27983,10990
26467,15700
60462,13500
44955,14000
69409,8990
59227,12985
35551,21544
9788,18988
47722,18995
24665,9950
10324,10775
39548,24999
31909,6800
53127,11498
32859,14710
27202,4198
36881,42450
58413,11999
18720,15945
29241,7990
25324,11998
56610,8750
59748,8298
15750,24999
41775,7495
8183,13787
59161,14730
56983,11495
11378,20990
22947,17000
45647,31519
68160,8489
25874,10250
31918,6295
32487,22969
15442,12999
65111,10395
38473,20495
12198,25990
50703,10490
37695,27462
5045,36995
21927,16995
39954,9792
13784,8149
2237,17299
25602,11790
14365,36995
56186,6495
71685,16701
16282,8998
45858,18972
20123,16950
57370,10300
36672,17495
57229,9450
65989,4295
28359,14999
64388,9495
53249,8995
33633,36495
28423,16000
55092,21995
62594,9295
30271,7991
911,25990
67998,22990
73302,19990
20980,8000
1803,32995
62478,6967
69265,10298
73016,18450
43707,23254
62276,15660
35296,58921
32065,7895
12845,25595
6086,11500
4239,29300
15075,10000
57063,8699
1456,31050
2484,18998
48037,9490
15133,10990
41542,17399
4580,8695
30843,8900
32693,7000
1201,32998
68236,21995
39192,25494
1152,10800
28447,7995
71196,34990
48580,5495
71890,20499
23666,14495
11272,27875
33501,7900
56652,10750
59568,6399
56337,7000
4331,16000
30203,7542
24883,11399
35953,21999
51189,13498
8737,16600
18649,2995
21748,21378
35980,41612
55341,7495
52300,6490
60505,15498
24480,15800
10158,32983
19561,8998
8531,18899
30973,6995
62611,14730
21269,11995
46622,20998
47204,8998
73010,19990
51924,6995
72366,13340
57267,12990
8596,33350
57233,18249
56746,9247
30870,16699
9523,29995
47739,6999
56053,6895
43693,15900
45016,17490
25516,17420
48342,18490
66885,12990
67250,11998
3817,28970
66000,19750
37347,17799
61147,7995
28040,16700
52353,14495
29124,16000
71409,20698
35790,15750
15408,7750
28210,15450
19433,9000
66233,13489
59447,10300
929,63796
27038,18899
39307,21399
19949,17999
43074,22490
14069,15450
68295,19450
34806,12691
31154,11982
50099,10995
68867,21995
72696,31000
52460,11698
50411,7000
66182,18485
40030,24495
41946,20990
40064,29480
45033,15999
63054,10795
35661,24995
21761,6600
51601,8980
719,33950
60492,17998
72942,19190
38586,39999
68448,14498
13588,9750
38353,17800
10311,34999
8284,18080
42306,14700
12910,17298
24208,9495
19721,12625
39830,22678
2528,21294
22818,19000
71283,13401
52764,12000
70455,9990
4156,19000
61390,11700
70526,24995
57991,6249
53632,7195
56933,8000
5512,14995
3368,38900
48182,21500
29980,9999
23150,10950
32993,35500
22156,10811
32426,8000
75336,37795
31205,11000
40232,15998
38536,12699
74514,22399
40921,29990
31236,18399
14221,16402
27902,7570
58210,13498
23153,8000
32196,35985
69954,15995
22996,12500
31082,13750
360,20200
28608,18090
12970,41999
37913,22900
56911,7995
10642,33682
6302,16000
14265,18899
40542,26550
73913,14990
35780,23480
45989,33699
25015,11800
61041,17495
28354,13491
74267,30990
59288,6490
18530,10895
40992,21998
9226,17998
38871,40999
54993,10895
61046,16295
32060,13888
26653,10295
62218,7000
18491,11000
18448,15298
50773,8000
20336,11999
15468,10795
61045,6999
44604,19698
41487,33999
34195,15998
36702,16499
51351,9995
23749,11200
62919,12990
15880,17499
58057,18999
75086,7999
72650,16490
58327,8780
42381,28800
1574,25295
69052,15200
59727,8490
33077,7398
69277,16950
63106,12700
37767,29775
49128,3650
32352,21849
20800,11995
37537,12799
34716,8500
15437,7298
7817,36999
16726,7591
71954,16890
58018,9490
62034,12498
50831,8695
11558,14998
60371,8500
71174,19995
62027,9499
70200,13840
62868,9990
23635,10000
36516,28990
45703,23790
26374,10289
20818,20999
53624,19990
9942,30995
50233,11690
4498,22711
18249,9495
39129,23000
74037,12856
30109,8989
48698,14295
1460,17000
1260,23990
26493,10491
24695,14250
65491,13490
20984,12500
61318,12495
41025,19498
5098,24400
42698,39599
20810,15299
40068,30995
66304,24995
17520,10500
56264,7625
50088,7495
24195,15490
16452,12091
1896,17250
50949,13995
61372,15998
27724,15599
21970,7295
68278,10940
1598,21999
9516,16475
12199,17498
15673,13140
74611,19450
5188,9999
10155,17600
7957,15450
19195,10495
32324,13995
13672,20000
12009,12990
39057,26999
2967,26325
18090,16690
9387,34000
74353,12995
5509,51000
55104,22995
36907,42990
64535,8550
40937,27949
7217,14998
14406,12942
21436,10781
56603,12399
45022,44999
3710,16998
72044,18599
67601,13490
65581,13450
10684,8795
53538,20000
18506,7499
74283,13489
64303,3995
59609,7680
22130,10400
47241,15998
52541,10000
74172,15995
29478,29395
31374,17520
18901,6990
52018,14698
11088,14298
34832,23498
15486,17981
48175,6099
34233,1695
36689,12900
68090,16790
5576,12800
62959,6295
35406,23481
41991,9770
20350,7260
1287,32000
28041,15980
30345,10000
63258,10630
73466,5796
55634,11295
7126,17790
28680,15799
53526,9699
45162,3995
41210,24059
22860,16995
29707,11750
48178,1500
16759,11091
50215,18351
59615,16998
66316,19345
75199,10295
17594,9530
33839,12395
71726,24998
46187,10500
884,46990
24203,14750
5759,11799
50035,8995
51812,12990
5894,17985
68932,22798
61780,11318
16185,8495
43940,20370
34081,17995
61550,14989
64693,7500
46244,3990
42389,23399
69690,5499
18501,10489
35201,17990
74354,19500
15984,8000
59827,8995
28106,17298
16173,11695
24129,8998
24967,18599
2086,27985
41910,12380
59938,6732
5355,20495
67254,3685
21749,25000
26132,17699
75913,9995
67431,25960
32773,8000
50918,13795
10934,56322
24139,10500
69951,15836
62726,11799
27592,12495
44229,25799
71635,21999
26634,11750
55941,15798
180,57970
32951,6000
40948,14965
3614,29950
66373,21750
34118,10485
57997,7500
31634,7656
53374,10795
64130,8124
53613,11400
61648,14490
35362,12495
45719,27036
67719,17990
6969,30990
1660,23990
75737,10899
5494,13999
48172,6890
12421,7990
53044,36990
31310,17999
27407,16998
54889,7800
20083,11000
64772,5995
23630,16345
37806,8080
41790,13900
36546,23920
71059,7380
23378,12290
20526,15500
26140,13849
61070,8489
333,26995
49143,23485
30344,7498
22881,11160
42565,12995
53335,22498
65026,7199
70752,9650
942,8609
3501,53990
44721,14000
52645,7500
60030,7775
69501,13500
44373,15400
806,18995
27762,8490
38081,29549
56627,8993
4755,16995
11287,25980
60200,9000
20408,17999
27747,10991
25846,12999
6080,22490
54206,10995
13247,13950
65953,18990
36121,31900
41055,15999
43424,22498
14309,22646
3782,13350
53472,8495
38275,22052
7318,18750
25394,10000
31835,16991
34727,17500
34789,16998
58383,7560
46894,15495
39849,18000
34086,18990
58672,10227
1670,18990
3112,17990
74005,15498
73163,16550
61014,14798
68165,29490
16751,18000
5403,54990
28957,15165
36830,20491
52548,17498
54018,6250
70303,16995
73940,27640
29957,16999
16365,15700
14361,47995
56508,10820
1092,33000
4390,16500
11000,69991
40960,26980
19126,20599
44061,18358
68188,24292
63513,10995
10640,9999
42430,24640
15828,9690
1399,28990
63195,15390
3405,41970
18871,7698
35636,13999
54906,10995
27249,8450
18360,8000
17541,16500
50658,12650
2113,14190
63103,6495
40575,20750
61040,8850
70412,8499
51184,9995
9522,20800
21519,7995
46694,9999
42364,31989
58805,18995
17173,11795
47900,12999
5134,20250
22247,18495
13196,19250
44103,2490
73745,16462
7601,18369
31919,13182
16353,14749
28305,9699
24873,13395
8053,14100
59093,9291
65488,14999
4175,19950
27093,22000
6476,35490
71955,15499
33923,32980
4198,21892
18732,11731
58679,11499
52537,12995
13570,14920
43672,41994
58225,12698
29209,9199
38400,19660
52202,27998
11729,49980
42697,27880
13838,13400
55248,13499
49860,12990
51943,11995
54522,11290
58233,15998
50345,7995
70490,16995
64939,10695
5455,14699
40796,36990
39735,9990
58379,10995
28162,8500
50149,13250
7738,12599
73005,26000
63587,8599
6420,14599
10095,14725
6335,19857
1503,9312
2351,35945
18174,8295
46340,15599
28865,13970
57553,12298
57265,10795
51795,5999
68645,7482
57024,9747
30594,14399
40909,23000
41706,19695
33706,15980
28740,9695
58814,15289
3107,17750
52478,12995
62859,13690
2812,20505
44521,12995
64167,5900
23294,17250
52097,8265
33844,25995
30374,11000
68567,14980
17654,21000
62,10999
425,32400
71916,17990
30908,8702
31384,12500
5066,29750
16040,11199
19146,18000
17228,18797
64241,9895
24556,8620
74990,8995
70304,9985
48716,9510
43090,15999
46045,10791
14432,33990
48316,8495
7962,15498
32252,7290
57036,15998
23528,10499
52118,22050
14616,29990
48224,18995
68500,6699
11373,18990
31897,7499
52440,20610
62051,5898
5964,19991
51001,7995
56205,16000
32242,14495
40192,19790
12544,16480
67612,9950
75624,7851
53698,18995
56290,11994
31630,19970
41013,11950
10380,32975
73346,9500
14440,24908
71289,19795
40216,20490
22442,7990
6844,12500
20249,5500
36994,18000
41023,11970
71518,19990
49943,27795
34752,15979
15716,9990
17396,9000
74297,12250
5347,16498
4330,17801
61730,7499
72033,12962
56021,7500
13470,32790
59114,8225
34788,33900
1177,48895
68297,22199
1189,11440
47595,12500
50042,13895
13708,13350
40368,25699
48888,28950
52420,9995
56542,6925
35851,26185
30602,13999
17944,8430
49985,6495
35122,13800
74994,6199
37910,17760
69004,13191
18434,14960
10107,14490
68519,16995
57006,16995
8838,30150
8223,11990
40127,39950
28462,11220
51708,10290
73002,16999
27925,9989
13857,31466
49014,7990
60993,9500
50203,10390
33352,20550
4978,20000
54685,2495
10636,16500
32842,11798
11183,10400
18047,9000
51918,9233
49929,12998
25928,17295
35141,43980
36421,15124
4913,28990
45580,18790
42350,24660
1540,32000
47970,23000
12562,17998
15590,9850
32850,5794
71599,22900
45297,20349
58418,12500
16598,18199
20934,12699
26340,11999
2606,18575
2607,17650
12928,18698
67586,23690
59540,13800
25425,4999
56918,9698
50880,14295
70541,21250
63183,1975
39269,13498
74426,17400
68232,23955
18600,15500
11510,9799
45901,24880
50716,11998
21327,11998
3633,51495
30779,6391
28228,16995
32490,3491
6440,43900
68781,10991
63811,9000
58409,7490
39088,22339
30781,9502
28686,11495
41225,27991
68815,10498
22949,11510
70167,6898
31977,1395
56677,17450
19107,7480
2184,15990
65986,18999
68573,27895
27677,11500
74148,22330
52227,5999
8219,21150
16168,15200
39857,33480
39284,25899
38779,16950
43557,23781
58533,11295
42015,22400
23212,20905
16037,9650
8929,69948
18031,7998
51967,4350
48939,7997
31420,11390
45171,20799
40631,26490
8911,28990
18970,14700
51923,16993
49313,13990
51297,15000
60327,10691
73585,12991
6425,42888
35467,42999
27895,9991
29597,17980
29297,18225
72480,9450
73865,22990
51058,5999
29572,11489
49550,11795
67801,20480
9846,28370
60250,16995
37849,15000
25242,9190
662,24991
50816,18999
11093,17990
32995,12699
33703,18995
60027,6773
15343,17495
64562,11499
63913,10990
33477,7298
35838,16499
46124,26000
37397,17990
54246,14995
19281,17500
58562,7849
73380,17295
25447,16991
34335,10575
20068,23499
2506,26299
48147,10990
61980,8299
21845,6891
37890,20399
43661,29199
37428,10499
53308,20495
24105,19980
57770,8440
27336,17880
60336,9849
28588,10495
54188,8790
54800,11495
54946,11995
75106,48995
71669,11490
35729,30592
29727,15995
21203,20000
62812,9199
59211,8495
24239,6990
27520,12299
49599,8495
71648,9883
1754,21000
58042,10695
66548,16498
75441,14998
12278,9000
33854,7995
51746,7295
69640,14499
5212,14899
3495,33990
17164,19498
34274,14750
30536,6200
20447,9899
6877,14295
33084,7600
33129,18990
29439,11999
30560,950
44436,13799
31700,10195
61738,7700
14470,19990
27893,11000
40808,23199
64221,9745
64150,12995
2801,21380
8267,13083
64292,10995
46862,13294
33678,7259
75046,9798
5924,17995
54994,14500
40953,13995
31095,14495
40220,18000
69290,8480
7266,24990
73641,19000
35205,14980
29815,10995
41282,48999
73188,11291
44360,42995
34621,6991
59336,10998
42149,24244
17864,14500
9367,48898
62934,17990
56392,8261
60947,7999
60071,12995
61709,9000
75854,12695
27386,9999
12220,10000
18899,16600
42212,24980
19654,8430
25509,15995
33903,9499
38769,18700
4075,18995
20163,14000
46980,19000
59550,12998
12127,15750
8317,42430
19600,13270
8027,20991
52912,54550
2590,16999
75191,21989
54119,19250
32750,7690
33641,17495
46890,8498
11865,21680
30435,4799
799,13000
21465,16699
20020,5700
19028,23899
27023,5995
8988,20746
60816,9649
23712,16230
42541,17490
37063,25299
42600,31980
47190,30995
37959,17490
15992,11899
30286,8995
57466,4990
41416,25649
35185,10636
43222,13799
2536,30000
37858,21980
73697,7441
57958,5498
75020,12895
19368,8500
9458,7131
17525,15700
687,59995
73825,11995
40140,46998
15624,16500
50387,8850
20048,14499
12888,25996
35779,24399
1271,25400
60016,18498
72975,18995
4129,21880
30745,20275
2788,22498
69173,16710
38899,18780
58160,14990
23585,16498
11924,16891
57214,9998
5277,15798
36767,27750
63468,9399
69262,21491
28799,7800
38762,16499
58523,9950
43011,21698
74098,20500
75517,28990
29110,18450
49148,25750
13,20750
71927,15490
37011,20961
36649,23649
46321,17600
17226,6500
9753,58900
69632,25990
74545,21875
27563,12990
49677,9879
37973,19980
24064,20165
43384,25948
7862,16750
41500,25699
31358,19600
10799,12890
67164,9498
14108,26000
36840,17000
4874,12491
44301,30990
70462,24999
36036,15995
12550,15995
6182,14450
37896,22795
74885,25499
10127,14490
49415,8750
31736,17995
9615,16998
38302,16310
63560,12698
22672,11700
13626,28898
2182,13499
58893,7695
58125,7640
40522,23799
72820,23490
70020,16998
40527,22549
47794,25995
44982,26899
15605,7040
37021,17650
8439,21472
75539,8498
26017,10498
70852,14995
4662,45000
65593,18290
44366,28429
4553,19751
3424,39888
18827,10450
42142,29880
70980,18790
34779,15495
50326,10295
43256,17699
37401,20990
43314,16400
42180,48790
7455,46000
12854,11695
44576,46500
35507,28940
53631,7495
33834,11780
7325,19990
40235,19000
1168,29444
13896,15214
47367,21899
47546,7890
64116,8399
39261,26699
62667,7300
23425,9495
13814,16875
30791,9600
11788,19660
75133,7250
63592,16995
28322,15270
41490,79980
48705,21495
13118,20990
28298,17325
72893,23848
388,33995
17499,16199
11128,13490
31089,16350
9640,10250
42745,13600
19491,6991
54724,10695
3178,24990
67399,23390
52329,21998
38249,28490
34875,27750
21816,13700
29122,7700
67036,14279
67310,19990
39624,21000
16409,15995
13048,34440
58320,16000
33404,17622
11162,20998
621,9000
51114,13600
10221,11280
24004,11997
4190,46400
20594,8698
20790,17999
16440,11990
64115,11490
64509,8330
3648,15700
4432,18900
35147,14995
24469,19000
59076,4875
34935,13400
31289,8490
57486,10495
56527,9994
6324,17250
18977,10482
61532,7250
17106,8599
42387,7995
10561,11799
51681,10491
50726,17750
45469,24250
33039,21995
6158,22264
65705,23985
22412,14998
25351,8798
66572,17290
28676,18749
51829,4495
67726,8590
21549,10420
11920,16775
50576,16800
20475,9790
58261,11495
38134,17100
67991,24995
48130,16490
71881,20290
66200,17991
16585,17991
61705,9999
45408,13498
52387,23700
25194,10999
40655,25340
33884,14498
72873,20000
25795,40495
58815,13498
73566,25498
11831,10890
13789,20491
19089,9997
45103,59995
58605,7240
43188,12999
70001,18000
126,22150
33088,15498
61327,9755
28001,9152
28020,7250
1696,16290
13969,12450
55711,27995
28715,18890
1913,31000
64896,8995
34247,9699
64706,10595
38633,29000
19158,15790
17410,4995
64573,10995
37815,23214
55857,10935
61421,15000
59736,9250
47526,22900
56532,13798
48113,10998
34476,8691
72125,20500
35628,39981
14354,28990
1306,26995
58582,4995
18584,17900
23372,11000
28133,10970
12096,26988
41678,26750
30633,15400
22475,9891
66886,13991
8796,28999
18936,16040
38055,17000
27031,22000
75428,21500
1626,14995
75322,6975
54356,12295
52734,7920
32552,12998
41223,26000
7237,22990
38398,21990
40028,23999
73710,19450
48251,13495
19143,6722
67985,18491
2206,14750
1506,17990
66363,19995
53713,1550
25898,18994
47045,17695
61364,7788
20721,6295
27379,6995
16484,19498
37361,22950
30630,7990
14261,9490
23156,19298
60494,8999
59293,22000
1907,28995
50596,8899
46759,28500
46441,14485
75293,18299
31969,5995
66736,18000
10239,9499
23700,10499
21664,12850
71821,16990
54739,22750
7494,10295
74596,9390
6286,3995
19924,13000
56617,10299
8420,34995
23709,19998
36930,30500
68819,11000
4245,11450
46725,12250
15067,9500
29291,20000
62763,8699
11495,21995
12462,33995
63730,12750
47361,15495
47244,5999
48161,8925
30913,17750
7823,20706
30427,11300
63044,11495
7321,10495
55291,9495
26496,6776
17127,14687
555,27985
29059,14499
28720,13610
63704,6795
28202,16498
74460,29890
13882,37495
4217,22450
25463,10690
27644,16500
54026,21795
56907,13599
11238,11000
36674,44990
47325,15999
70485,17998
48477,25998
36044,16020
52199,9902
12285,19488
11633,33551
9287,32450
12102,9099
3934,13200
65432,37490
23278,21570
72372,9295
553,39888
23684,18998
62983,5500
58266,7730
65296,9140
47061,14995
48384,17650
58936,5700
36951,37890
8014,16998
28411,18000
69607,36000
31386,13580
74671,16995
57204,13999
9857,27498
72711,16698
16946,11300
23689,8995
11855,49490
41107,25349
16086,11000
72129,24499
9487,25980
56086,11798
65503,10890
57796,6995
31808,19990
20041,19000
9505,6490
59066,15999
45964,39991
49434,7495
11051,13980
32165,14600
55181,6730
18216,11200
50367,13900
56591,15590
74363,15937
53575,17498
63475,9010
33273,9995
42496,29900
62644,8298
41998,13186
61343,6824
27714,16750
29107,14998
57437,18499
49528,10590
61139,6600
6567,19445
11193,22780
60178,4993
8330,48990
5978,18490
74049,6799
48352,6985
32308,16590
32804,12299
33312,25495
19482,6200
43446,44480
28754,16160
10126,16690
44266,28825
49199,8391
37511,16480
44119,29480
38459,18849
7597,29998
37916,30000
53032,9595
31517,15798
32833,7125
25848,5995
73938,9790
39553,17995
53055,7295
49091,7990
17084,17890
28909,14599
44796,14990
19173,11285
